epoch (ms),time (-11:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1638654268058,2021-12-04T15:44:28.058,14.534,-21.707,6.280,-0.366
1638654268097,2021-12-04T15:44:28.097,14.573,-25.183,8.963,2.317
1638654268138,2021-12-04T15:44:28.138,14.614,-25.732,9.878,1.768
1638654268179,2021-12-04T15:44:28.179,14.655,-30.061,13.049,1.037
1638654268219,2021-12-04T15:44:28.219,14.695,-27.317,17.317,2.622
1638654268260,2021-12-04T15:44:28.260,14.736,-23.780,18.171,5.183
1638654268299,2021-12-04T15:44:28.299,14.775,-19.268,15.671,4.878
1638654268340,2021-12-04T15:44:28.340,14.816,-18.720,13.171,4.451
1638654268380,2021-12-04T15:44:28.380,14.856,-16.463,9.268,4.085
1638654268421,2021-12-04T15:44:28.421,14.897,-12.683,4.024,2.317
1638654268461,2021-12-04T15:44:28.461,14.937,-13.537,4.024,1.463
1638654268502,2021-12-04T15:44:28.502,14.978,-11.098,5.427,1.768
1638654268543,2021-12-04T15:44:28.543,15.019,-6.829,4.695,2.744
1638654268582,2021-12-04T15:44:28.582,15.058,-4.268,4.512,1.951
1638654268623,2021-12-04T15:44:28.623,15.099,-1.585,4.390,1.220
1638654268663,2021-12-04T15:44:28.663,15.139,-0.854,3.720,1.159
1638654268704,2021-12-04T15:44:28.704,15.180,-0.427,3.049,0.793
1638654268743,2021-12-04T15:44:28.743,15.219,-0.244,2.805,0.732
1638654268784,2021-12-04T15:44:28.784,15.260,-1.220,3.110,0.793
1638654268825,2021-12-04T15:44:28.825,15.301,-0.244,2.805,0.671
1638654268865,2021-12-04T15:44:28.865,15.341,0.305,2.256,0.366
1638654268906,2021-12-04T15:44:28.906,15.382,0.183,1.646,0.000
1638654268945,2021-12-04T15:44:28.945,15.421,0.427,1.098,-0.244
1638654268986,2021-12-04T15:44:28.986,15.462,0.671,0.793,-0.610
1638654269026,2021-12-04T15:44:29.026,15.502,0.427,0.183,-0.671
1638654269067,2021-12-04T15:44:29.067,15.543,0.427,-0.366,-0.610
1638654269107,2021-12-04T15:44:29.107,15.583,0.122,-0.366,-1.037
1638654269148,2021-12-04T15:44:29.148,15.624,-0.732,-0.610,-0.976
1638654269189,2021-12-04T15:44:29.189,15.665,-2.927,-1.402,-1.341
1638654269228,2021-12-04T15:44:29.228,15.704,-6.098,-3.293,-2.073
1638654269269,2021-12-04T15:44:29.269,15.745,-8.841,-4.817,-2.866
1638654269309,2021-12-04T15:44:29.309,15.785,-9.512,-4.756,-3.354
1638654269350,2021-12-04T15:44:29.350,15.826,-9.695,-6.098,-3.049
1638654269389,2021-12-04T15:44:29.389,15.865,-9.085,-7.988,-3.354
1638654269430,2021-12-04T15:44:29.430,15.906,-13.232,-7.195,-3.049
1638654269471,2021-12-04T15:44:29.471,15.947,-14.451,-6.037,-1.524
1638654269511,2021-12-04T15:44:29.511,15.987,-15.427,-6.280,-2.073
1638654269552,2021-12-04T15:44:29.552,16.028,-19.573,-6.402,-2.439
1638654269591,2021-12-04T15:44:29.591,16.067,-18.537,-7.805,-2.378
1638654269632,2021-12-04T15:44:29.632,16.108,-18.232,-8.171,-3.171
1638654269672,2021-12-04T15:44:29.672,16.148,-14.451,-6.098,-2.683
1638654269713,2021-12-04T15:44:29.713,16.189,-12.500,-4.939,-2.195
1638654269753,2021-12-04T15:44:29.753,16.229,-9.207,-3.598,-2.195
1638654269794,2021-12-04T15:44:29.794,16.270,-4.329,-2.988,-2.073
1638654269835,2021-12-04T15:44:29.835,16.311,-0.732,-2.561,-1.890
1638654269874,2021-12-04T15:44:29.874,16.350,0.976,-1.890,-1.402
1638654269915,2021-12-04T15:44:29.915,16.391,1.037,-1.037,-0.793
1638654269955,2021-12-04T15:44:29.955,16.431,0.000,-0.488,-0.183
1638654269996,2021-12-04T15:44:29.996,16.472,-0.854,0.305,-0.061
1638654270037,2021-12-04T15:44:30.037,16.513,-0.671,0.000,0.000
1638654270076,2021-12-04T15:44:30.076,16.552,-0.671,-1.280,-0.305
1638654270117,2021-12-04T15:44:30.117,16.593,-0.183,-2.256,-1.280
1638654270157,2021-12-04T15:44:30.157,16.633,0.061,-4.268,-2.195
1638654270198,2021-12-04T15:44:30.198,16.674,0.000,-5.061,-2.622
1638654270237,2021-12-04T15:44:30.237,16.713,-1.524,-4.085,-2.256
1638654270278,2021-12-04T15:44:30.278,16.754,-1.829,-2.439,-1.220
1638654270318,2021-12-04T15:44:30.318,16.794,-2.439,-0.549,0.061
1638654270359,2021-12-04T15:44:30.359,16.835,-1.098,0.122,1.037
1638654270400,2021-12-04T15:44:30.400,16.876,-1.585,1.098,1.159
1638654270440,2021-12-04T15:44:30.440,16.916,-0.244,2.256,1.098
1638654270481,2021-12-04T15:44:30.481,16.957,0.854,1.829,0.976
1638654270520,2021-12-04T15:44:30.520,16.996,0.366,1.098,0.549
1638654270561,2021-12-04T15:44:30.561,17.037,0.732,0.732,-0.305
1638654270601,2021-12-04T15:44:30.601,17.077,0.610,0.610,0.061
1638654270642,2021-12-04T15:44:30.642,17.118,1.646,0.549,0.305
1638654270683,2021-12-04T15:44:30.683,17.159,1.829,0.244,-0.244
1638654270722,2021-12-04T15:44:30.722,17.198,2.012,-0.061,-0.366
1638654270763,2021-12-04T15:44:30.763,17.239,2.439,0.305,-0.244
1638654270803,2021-12-04T15:44:30.803,17.279,2.744,0.061,-0.366
1638654270844,2021-12-04T15:44:30.844,17.320,2.439,-0.854,-0.915
1638654270883,2021-12-04T15:44:30.883,17.359,2.622,-1.098,-1.524
1638654270924,2021-12-04T15:44:30.924,17.400,3.232,-0.549,-2.012
1638654270964,2021-12-04T15:44:30.964,17.440,3.171,0.244,-1.829
1638654271005,2021-12-04T15:44:31.005,17.481,2.622,0.305,-1.524
1638654271046,2021-12-04T15:44:31.046,17.522,2.866,-0.366,-1.463
1638654271086,2021-12-04T15:44:31.086,17.562,2.805,-1.220,-1.341
1638654271127,2021-12-04T15:44:31.127,17.603,2.439,-1.707,-1.220
1638654271166,2021-12-04T15:44:31.166,17.642,2.012,-1.951,-1.341
1638654271207,2021-12-04T15:44:31.207,17.683,2.134,-2.500,-1.341
1638654271247,2021-12-04T15:44:31.247,17.723,2.378,-2.561,-1.585
1638654271288,2021-12-04T15:44:31.288,17.764,2.378,-2.073,-1.951
1638654271329,2021-12-04T15:44:31.329,17.805,2.561,-1.646,-1.585
1638654271368,2021-12-04T15:44:31.368,17.844,2.317,-1.585,-1.341
1638654271409,2021-12-04T15:44:31.409,17.885,1.768,-1.341,-1.646
1638654271449,2021-12-04T15:44:31.449,17.925,1.159,-1.098,-1.463
1638654271490,2021-12-04T15:44:31.490,17.966,0.549,-0.976,-0.854
1638654271529,2021-12-04T15:44:31.529,18.005,0.183,-1.098,-0.671
1638654271570,2021-12-04T15:44:31.570,18.046,0.061,-1.098,-0.976
1638654271610,2021-12-04T15:44:31.610,18.086,0.122,-0.671,-1.159
1638654271651,2021-12-04T15:44:31.651,18.127,0.610,-0.488,-0.976
1638654271692,2021-12-04T15:44:31.692,18.168,0.671,-0.671,-0.793
1638654271732,2021-12-04T15:44:31.732,18.208,0.671,-0.793,-0.976
1638654271773,2021-12-04T15:44:31.773,18.249,1.037,-0.793,-0.976
1638654271812,2021-12-04T15:44:31.812,18.288,1.220,-0.854,-0.915
1638654271853,2021-12-04T15:44:31.853,18.329,1.098,-1.098,-0.793
1638654271893,2021-12-04T15:44:31.893,18.369,1.280,-1.159,-0.671
1638654271934,2021-12-04T15:44:31.934,18.410,1.159,-1.098,-0.549
1638654271975,2021-12-04T15:44:31.975,18.451,0.305,-0.793,-0.671
1638654272014,2021-12-04T15:44:32.014,18.490,-0.183,-0.793,-0.427
1638654272055,2021-12-04T15:44:32.055,18.531,-0.183,-1.280,-0.610
1638654272095,2021-12-04T15:44:32.095,18.571,-0.793,-1.524,-1.098
1638654272136,2021-12-04T15:44:32.136,18.612,-0.732,-1.829,-1.037
1638654272175,2021-12-04T15:44:32.175,18.651,-1.220,-2.134,-1.220
1638654272216,2021-12-04T15:44:32.216,18.692,-1.402,-2.073,-1.463
1638654272256,2021-12-04T15:44:32.256,18.732,-0.183,-1.768,-1.037
1638654272297,2021-12-04T15:44:32.297,18.773,0.671,-1.402,-0.610
1638654272338,2021-12-04T15:44:32.338,18.814,0.671,-1.098,-0.976
1638654272378,2021-12-04T15:44:32.378,18.854,0.671,-1.280,-1.098
1638654272419,2021-12-04T15:44:32.419,18.895,1.159,-1.524,-1.159
1638654272458,2021-12-04T15:44:32.458,18.934,1.098,-1.585,-1.280
1638654272499,2021-12-04T15:44:32.499,18.975,0.793,-0.976,-1.341
1638654272539,2021-12-04T15:44:32.539,19.015,0.305,-0.305,-1.159
1638654272580,2021-12-04T15:44:32.580,19.056,-0.061,-0.244,-0.732
1638654272621,2021-12-04T15:44:32.621,19.097,-0.427,-0.732,-0.854
1638654272660,2021-12-04T15:44:32.660,19.136,-0.549,-1.037,-1.159
1638654272701,2021-12-04T15:44:32.701,19.177,-0.244,-1.463,-1.037
1638654272741,2021-12-04T15:44:32.741,19.217,0.183,-1.524,-1.098
1638654272782,2021-12-04T15:44:32.782,19.258,0.305,-1.463,-1.037
1638654272821,2021-12-04T15:44:32.821,19.297,0.610,-1.220,-0.915
1638654272862,2021-12-04T15:44:32.862,19.338,0.671,-0.915,-0.671
1638654272902,2021-12-04T15:44:32.902,19.378,0.793,-0.915,-0.244
1638654272943,2021-12-04T15:44:32.943,19.419,0.549,-1.098,-0.305
1638654272984,2021-12-04T15:44:32.984,19.460,0.244,-1.037,-0.488
1638654273024,2021-12-04T15:44:33.024,19.500,0.061,-0.854,-0.488
1638654273065,2021-12-04T15:44:33.065,19.541,0.061,-0.610,-0.488
1638654273104,2021-12-04T15:44:33.104,19.580,0.122,-0.244,-0.488
1638654273145,2021-12-04T15:44:33.145,19.621,0.183,-0.122,-0.366
1638654273185,2021-12-04T15:44:33.185,19.661,0.244,-0.122,-0.305
1638654273226,2021-12-04T15:44:33.226,19.702,0.122,0.000,-0.366
1638654273267,2021-12-04T15:44:33.267,19.743,0.427,0.122,-0.244
1638654273306,2021-12-04T15:44:33.306,19.782,0.671,0.122,-0.244
1638654273347,2021-12-04T15:44:33.347,19.823,0.915,0.244,-0.244
1638654273387,2021-12-04T15:44:33.387,19.863,1.159,0.427,-0.122
1638654273428,2021-12-04T15:44:33.428,19.904,1.280,0.366,0.000
1638654273467,2021-12-04T15:44:33.467,19.943,1.585,-0.061,0.000
1638654273508,2021-12-04T15:44:33.508,19.984,1.707,-0.305,-0.122
1638654273549,2021-12-04T15:44:33.549,20.025,1.890,-0.549,-0.305
1638654273589,2021-12-04T15:44:33.589,20.065,2.195,-0.610,-0.183
1638654273630,2021-12-04T15:44:33.630,20.106,2.317,-0.732,-0.061
1638654273670,2021-12-04T15:44:33.670,20.146,2.073,-0.976,-0.244
1638654273711,2021-12-04T15:44:33.711,20.187,1.646,-0.976,-0.610
1638654273750,2021-12-04T15:44:33.750,20.226,1.098,-0.793,-0.915
1638654273791,2021-12-04T15:44:33.791,20.267,0.488,-0.549,-0.915
1638654273832,2021-12-04T15:44:33.832,20.308,0.427,-0.122,-0.610
1638654273872,2021-12-04T15:44:33.872,20.348,0.305,0.244,-0.183
1638654273913,2021-12-04T15:44:33.913,20.389,0.427,0.061,0.061
1638654273952,2021-12-04T15:44:33.952,20.428,0.366,-0.061,-0.183
1638654273993,2021-12-04T15:44:33.993,20.469,0.366,-0.427,-0.366
1638654274033,2021-12-04T15:44:34.033,20.509,0.732,-0.732,-0.549
1638654274074,2021-12-04T15:44:34.074,20.550,0.854,-0.366,-0.793
1638654274113,2021-12-04T15:44:34.113,20.589,0.793,0.244,-0.488
1638654274154,2021-12-04T15:44:34.154,20.630,1.037,0.610,-0.183
1638654274195,2021-12-04T15:44:34.195,20.671,0.976,0.427,-0.122
1638654274235,2021-12-04T15:44:34.235,20.711,1.159,-0.122,-0.183
1638654274276,2021-12-04T15:44:34.276,20.752,1.098,-0.732,-0.427
1638654274316,2021-12-04T15:44:34.316,20.792,0.976,-1.098,-0.793
1638654274357,2021-12-04T15:44:34.357,20.833,1.098,-1.098,-0.854
1638654274396,2021-12-04T15:44:34.396,20.872,1.280,-0.854,-0.610
1638654274437,2021-12-04T15:44:34.437,20.913,1.402,-0.610,-0.488
1638654274478,2021-12-04T15:44:34.478,20.954,1.341,-0.610,-0.488
1638654274518,2021-12-04T15:44:34.518,20.994,1.037,-0.793,-0.671
1638654274559,2021-12-04T15:44:34.559,21.035,0.793,-0.915,-0.793
1638654274598,2021-12-04T15:44:34.598,21.074,0.976,-0.732,-0.671
1638654274639,2021-12-04T15:44:34.639,21.115,0.671,-0.488,-0.427
1638654274679,2021-12-04T15:44:34.679,21.155,0.244,-0.305,-0.366
1638654274720,2021-12-04T15:44:34.720,21.196,-0.305,0.000,-0.488
1638654274759,2021-12-04T15:44:34.759,21.235,-0.671,0.122,-0.427
1638654274800,2021-12-04T15:44:34.800,21.276,-0.793,0.122,-0.366
1638654274841,2021-12-04T15:44:34.841,21.317,-0.732,0.000,-0.427
1638654274881,2021-12-04T15:44:34.881,21.357,-0.732,0.061,-0.305
1638654274922,2021-12-04T15:44:34.922,21.398,-0.305,0.366,-0.366
1638654274962,2021-12-04T15:44:34.962,21.438,-0.366,0.488,-0.183
1638654275003,2021-12-04T15:44:35.003,21.479,-0.183,0.671,0.000
1638654275044,2021-12-04T15:44:35.044,21.520,0.000,1.037,-0.061
1638654275083,2021-12-04T15:44:35.083,21.559,0.000,1.220,0.061
1638654275124,2021-12-04T15:44:35.124,21.600,0.122,1.341,0.061
1638654275164,2021-12-04T15:44:35.164,21.640,0.488,1.341,0.366
1638654275205,2021-12-04T15:44:35.205,21.681,0.549,0.915,0.488
1638654275244,2021-12-04T15:44:35.244,21.720,0.305,0.732,0.244
1638654275285,2021-12-04T15:44:35.285,21.761,0.671,0.793,0.183
1638654275325,2021-12-04T15:44:35.325,21.801,0.793,0.915,0.183
1638654275366,2021-12-04T15:44:35.366,21.842,0.610,1.037,0.244
1638654275407,2021-12-04T15:44:35.407,21.883,0.488,1.037,0.427
1638654275446,2021-12-04T15:44:35.446,21.922,0.427,0.915,0.488
1638654275487,2021-12-04T15:44:35.487,21.963,0.122,0.488,0.366
1638654275527,2021-12-04T15:44:35.527,22.003,-0.183,-0.183,0.000
1638654275568,2021-12-04T15:44:35.568,22.044,-0.549,-0.427,-0.366
1638654275608,2021-12-04T15:44:35.608,22.084,-0.610,-0.732,-0.305
1638654275690,2021-12-04T15:44:35.690,22.166,-0.305,-0.488,-0.183
1638654275729,2021-12-04T15:44:35.729,22.205,-0.427,0.183,-0.183
1638654275770,2021-12-04T15:44:35.770,22.246,-0.122,-0.183,-0.244
1638654275810,2021-12-04T15:44:35.810,22.286,0.427,-0.671,-0.183
1638654275851,2021-12-04T15:44:35.851,22.327,0.549,-0.610,-0.427
1638654275890,2021-12-04T15:44:35.890,22.366,0.671,-0.671,-0.488
1638654275931,2021-12-04T15:44:35.931,22.407,1.098,-0.610,-0.488
1638654275971,2021-12-04T15:44:35.971,22.447,0.854,-0.427,-0.366
1638654276012,2021-12-04T15:44:36.012,22.488,0.610,-0.183,-0.427
1638654276053,2021-12-04T15:44:36.053,22.529,0.732,-0.183,-0.427
1638654276092,2021-12-04T15:44:36.092,22.568,0.976,-0.305,-0.549
1638654276133,2021-12-04T15:44:36.133,22.609,0.976,-0.732,-0.549
1638654276173,2021-12-04T15:44:36.173,22.649,0.854,-1.098,-0.610
1638654276214,2021-12-04T15:44:36.214,22.690,0.854,-1.280,-0.854
1638654276255,2021-12-04T15:44:36.255,22.731,0.671,-1.585,-0.854
1638654276295,2021-12-04T15:44:36.295,22.771,0.610,-1.646,-0.793
1638654276336,2021-12-04T15:44:36.336,22.812,0.427,-1.524,-0.915
1638654276375,2021-12-04T15:44:36.375,22.851,0.427,-1.220,-1.037
1638654276416,2021-12-04T15:44:36.416,22.892,0.488,-0.915,-1.037
1638654276456,2021-12-04T15:44:36.456,22.932,0.366,-0.915,-0.976
1638654276497,2021-12-04T15:44:36.497,22.973,0.427,-0.915,-0.854
1638654276536,2021-12-04T15:44:36.536,23.012,0.366,-0.671,-0.854
1638654276577,2021-12-04T15:44:36.577,23.053,0.427,-0.488,-0.732
1638654276618,2021-12-04T15:44:36.618,23.094,0.610,-0.244,-0.549
1638654276658,2021-12-04T15:44:36.658,23.134,0.610,-0.061,-0.427
1638654276699,2021-12-04T15:44:36.699,23.175,0.244,-0.122,-0.244
1638654276738,2021-12-04T15:44:36.738,23.214,0.061,0.061,-0.183
1638654276779,2021-12-04T15:44:36.779,23.255,0.183,0.427,-0.183
1638654276819,2021-12-04T15:44:36.819,23.295,0.061,0.488,-0.122
1638654276860,2021-12-04T15:44:36.860,23.336,0.000,0.488,0.061
1638654276901,2021-12-04T15:44:36.901,23.377,0.061,0.488,0.183
1638654276941,2021-12-04T15:44:36.941,23.417,0.000,0.427,0.122
1638654276982,2021-12-04T15:44:36.982,23.458,-0.122,0.244,0.183
1638654277021,2021-12-04T15:44:37.021,23.497,-0.122,0.305,0.061
1638654277062,2021-12-04T15:44:37.062,23.538,-0.061,0.427,0.000
1638654277102,2021-12-04T15:44:37.102,23.578,0.000,0.366,0.061
1638654277143,2021-12-04T15:44:37.143,23.619,0.183,0.244,0.061
1638654277182,2021-12-04T15:44:37.182,23.658,0.122,0.122,-0.061
1638654277223,2021-12-04T15:44:37.223,23.699,0.366,0.061,-0.061
1638654277264,2021-12-04T15:44:37.264,23.740,0.549,-0.305,-0.183
1638654277304,2021-12-04T15:44:37.304,23.780,0.610,-0.488,-0.366
1638654277345,2021-12-04T15:44:37.345,23.821,0.793,-0.488,-0.671
1638654277384,2021-12-04T15:44:37.384,23.860,0.793,-0.244,-0.671
1638654277425,2021-12-04T15:44:37.425,23.901,1.037,0.061,-0.610
1638654277465,2021-12-04T15:44:37.465,23.941,1.220,0.183,-0.549
1638654277506,2021-12-04T15:44:37.506,23.982,1.037,0.061,-0.244
1638654277547,2021-12-04T15:44:37.547,24.023,0.915,-0.183,-0.122
1638654277587,2021-12-04T15:44:37.587,24.063,0.427,-0.549,-0.183
1638654277628,2021-12-04T15:44:37.628,24.104,0.305,-0.671,-0.366
1638654277667,2021-12-04T15:44:37.667,24.143,0.061,-0.671,-0.427
1638654277708,2021-12-04T15:44:37.708,24.184,0.000,-0.488,-0.427
1638654277748,2021-12-04T15:44:37.748,24.224,0.061,-0.305,-0.305
1638654277789,2021-12-04T15:44:37.789,24.265,-0.061,-0.305,-0.305
1638654277830,2021-12-04T15:44:37.830,24.306,0.061,-0.305,-0.305
1638654277869,2021-12-04T15:44:37.869,24.345,-0.061,-0.244,-0.305
1638654277910,2021-12-04T15:44:37.910,24.386,0.183,-0.061,-0.244
1638654277950,2021-12-04T15:44:37.950,24.426,0.427,0.427,-0.305
1638654277991,2021-12-04T15:44:37.991,24.467,0.427,0.854,-0.305
1638654278030,2021-12-04T15:44:38.030,24.506,0.549,1.341,-0.061
1638654278071,2021-12-04T15:44:38.071,24.547,0.671,1.280,0.427
1638654278112,2021-12-04T15:44:38.112,24.588,0.488,1.098,0.915
1638654278152,2021-12-04T15:44:38.152,24.628,0.427,0.732,0.793
1638654278193,2021-12-04T15:44:38.193,24.669,0.366,0.000,0.488
1638654278233,2021-12-04T15:44:38.233,24.709,0.488,-0.427,0.183
1638654278274,2021-12-04T15:44:38.274,24.750,0.854,-0.549,-0.488
1638654278313,2021-12-04T15:44:38.313,24.789,1.280,-0.427,-0.610
1638654278354,2021-12-04T15:44:38.354,24.830,1.585,0.061,-0.488
1638654278394,2021-12-04T15:44:38.394,24.870,1.585,0.305,-0.610
1638654278435,2021-12-04T15:44:38.435,24.911,1.585,0.122,-0.366
1638654278476,2021-12-04T15:44:38.476,24.952,1.463,-0.366,-0.244
1638654278515,2021-12-04T15:44:38.515,24.991,1.159,-0.854,-0.488
1638654278556,2021-12-04T15:44:38.556,25.032,1.159,-1.098,-0.854
1638654278596,2021-12-04T15:44:38.596,25.072,0.976,-1.280,-1.159
1638654278637,2021-12-04T15:44:38.637,25.113,0.915,-1.098,-1.220
1638654278676,2021-12-04T15:44:38.676,25.152,0.854,-0.549,-1.098
1638654278717,2021-12-04T15:44:38.717,25.193,1.037,-0.122,-0.854
1638654278758,2021-12-04T15:44:38.758,25.234,1.098,-0.244,-0.366
1638654278798,2021-12-04T15:44:38.798,25.274,0.549,-0.549,-0.305
1638654278839,2021-12-04T15:44:38.839,25.315,0.732,-0.610,-0.671
1638654278879,2021-12-04T15:44:38.879,25.355,1.098,-0.610,-0.915
1638654278920,2021-12-04T15:44:38.920,25.396,0.854,-0.488,-0.793
1638654278959,2021-12-04T15:44:38.959,25.435,0.915,-0.061,-0.732
1638654279000,2021-12-04T15:44:39.000,25.476,0.671,0.610,-0.427
1638654279040,2021-12-04T15:44:39.040,25.516,0.671,0.793,0.122
1638654279081,2021-12-04T15:44:39.081,25.557,0.549,0.732,0.366
1638654279122,2021-12-04T15:44:39.122,25.598,0.488,0.488,0.122
1638654279161,2021-12-04T15:44:39.161,25.637,0.488,0.366,-0.061
1638654279202,2021-12-04T15:44:39.202,25.678,0.244,0.427,0.122
1638654279242,2021-12-04T15:44:39.242,25.718,0.183,0.793,0.183
1638654279283,2021-12-04T15:44:39.283,25.759,0.366,1.220,0.183
1638654279322,2021-12-04T15:44:39.322,25.798,0.488,1.707,0.427
1638654279363,2021-12-04T15:44:39.363,25.839,0.793,1.829,0.610
1638654279404,2021-12-04T15:44:39.404,25.880,0.854,1.707,0.793
1638654279444,2021-12-04T15:44:39.444,25.920,0.671,1.524,0.915
1638654279485,2021-12-04T15:44:39.485,25.961,0.549,1.402,0.671
1638654279525,2021-12-04T15:44:39.525,26.001,0.366,0.976,0.732
1638654279566,2021-12-04T15:44:39.566,26.042,0.427,0.732,0.671
1638654279605,2021-12-04T15:44:39.605,26.081,0.549,0.732,0.305
1638654279646,2021-12-04T15:44:39.646,26.122,0.793,0.793,0.305
1638654279687,2021-12-04T15:44:39.687,26.163,0.915,0.366,0.305
1638654279727,2021-12-04T15:44:39.727,26.203,1.037,0.000,0.122
1638654279768,2021-12-04T15:44:39.768,26.244,1.037,-0.122,-0.122
1638654279807,2021-12-04T15:44:39.807,26.283,1.159,-0.305,-0.427
1638654279848,2021-12-04T15:44:39.848,26.324,1.037,-0.122,-0.610
1638654279888,2021-12-04T15:44:39.888,26.364,1.098,0.366,-0.854
1638654279929,2021-12-04T15:44:39.929,26.405,1.037,0.244,-0.732
1638654279968,2021-12-04T15:44:39.968,26.444,0.732,-0.183,-0.427
1638654280009,2021-12-04T15:44:40.009,26.485,0.549,-0.610,-0.488
1638654280050,2021-12-04T15:44:40.050,26.526,0.244,-0.732,-0.549
1638654280090,2021-12-04T15:44:40.090,26.566,-0.122,-0.549,-0.610
1638654280131,2021-12-04T15:44:40.131,26.607,0.061,0.000,-0.793
1638654280171,2021-12-04T15:44:40.171,26.647,0.366,0.061,-0.549
1638654280212,2021-12-04T15:44:40.212,26.688,0.305,0.000,-0.305
1638654280251,2021-12-04T15:44:40.251,26.727,0.244,-0.061,-0.366
1638654280292,2021-12-04T15:44:40.292,26.768,0.183,-0.244,-0.366
1638654280332,2021-12-04T15:44:40.332,26.808,0.000,-0.549,-0.244
1638654280373,2021-12-04T15:44:40.373,26.849,-0.061,-0.488,-0.366
1638654280414,2021-12-04T15:44:40.414,26.890,0.000,-0.244,-0.610
1638654280453,2021-12-04T15:44:40.453,26.929,0.061,-0.183,-0.610
1638654280494,2021-12-04T15:44:40.494,26.970,0.000,-0.244,-0.427
1638654280534,2021-12-04T15:44:40.534,27.010,-0.122,-0.305,-0.488
1638654280575,2021-12-04T15:44:40.575,27.051,0.061,-0.427,-0.488
1638654280614,2021-12-04T15:44:40.614,27.090,0.061,-0.427,-0.427
1638654280655,2021-12-04T15:44:40.655,27.131,-0.061,-0.244,-0.488
1638654280696,2021-12-04T15:44:40.696,27.172,0.061,0.061,-0.549
1638654280736,2021-12-04T15:44:40.736,27.212,-0.305,0.366,-0.244
1638654280777,2021-12-04T15:44:40.777,27.253,-0.610,0.671,-0.244
1638654280817,2021-12-04T15:44:40.817,27.293,-0.732,0.488,-0.183
1638654280858,2021-12-04T15:44:40.858,27.334,-0.793,0.183,-0.122
1638654280897,2021-12-04T15:44:40.897,27.373,-0.976,-0.061,-0.183
1638654280938,2021-12-04T15:44:40.938,27.414,-0.793,-0.305,-0.244
1638654280978,2021-12-04T15:44:40.978,27.454,-0.488,0.000,-0.244
1638654281019,2021-12-04T15:44:41.019,27.495,-0.122,0.427,-0.061
1638654281060,2021-12-04T15:44:41.060,27.536,0.183,0.488,0.122
1638654281099,2021-12-04T15:44:41.099,27.575,0.305,0.305,0.244
1638654281140,2021-12-04T15:44:41.140,27.616,0.305,0.122,0.122
1638654281180,2021-12-04T15:44:41.180,27.656,0.244,-0.183,-0.061
1638654281221,2021-12-04T15:44:41.221,27.697,0.305,-0.549,-0.305
1638654281260,2021-12-04T15:44:41.260,27.736,0.061,-0.732,-0.549
1638654281301,2021-12-04T15:44:41.301,27.777,-0.061,-0.549,-0.793
1638654281342,2021-12-04T15:44:41.342,27.818,0.244,-0.427,-0.671
1638654281382,2021-12-04T15:44:41.382,27.858,0.488,-0.671,-0.366
1638654281423,2021-12-04T15:44:41.423,27.899,0.122,-0.976,-0.244
